,DurationSec,HeaderFname,StartSec,StartStr,StopSec
0,3600.0,112500102_0000.head,306346932.0,2009-09-15 16:22:12.000,306350532.0
1,3600.0,112500102_0001.head,306350533.0,2009-09-15 17:22:13.000,306354133.0
2,3600.0,112500102_0002.head,306354134.0,2009-09-15 18:22:14.000,306357734.0
3,3600.0,112500102_0003.head,306357735.0,2009-09-15 19:22:15.000,306361335.0
4,3600.0,112500102_0004.head,306361336.0,2009-09-15 20:22:16.000,306364936.0
5,3600.0,112500102_0005.head,306364937.0,2009-09-15 21:22:17.000,306368537.0
6,3600.0,112500102_0006.head,306368538.0,2009-09-15 22:22:18.000,306372138.0
7,3600.0,112500102_0007.head,306372139.0,2009-09-15 23:22:19.000,306375739.0
8,3600.0,112500102_0008.head,306375740.0,2009-09-16 00:22:20.000,306379340.0
9,3600.0,112500102_0009.head,306379341.0,2009-09-16 01:22:21.000,306382941.0
10,3600.0,112500102_0010.head,306382942.0,2009-09-16 02:22:22.000,306386542.0
11,3600.0,112500102_0011.head,306386544.0,2009-09-16 03:22:24.000,306390144.0
12,3600.0,112500102_0012.head,306390145.0,2009-09-16 04:22:25.000,306393745.0
13,3600.0,112500102_0013.head,306393746.0,2009-09-16 05:22:26.000,306397346.0
14,1253.0,112500102_0014.head,306397346.0,2009-09-16 06:22:26.000,306398599.0
15,3600.0,112500102_0015.head,306398803.0,2009-09-16 06:46:43.000,306402403.0
16,2442.0,112500102_0016.head,306402405.0,2009-09-16 07:46:45.000,306404847.0
17,3600.0,112500102_0017.head,306410299.0,2009-09-16 09:58:19.000,306413899.0
18,3600.0,112500102_0018.head,306413900.0,2009-09-16 10:58:20.000,306417500.0
19,3600.0,112500102_0019.head,306417501.0,2009-09-16 11:58:21.000,306421101.0
20,3600.0,112500102_0020.head,306421102.0,2009-09-16 12:58:22.000,306424702.0
21,3600.0,112500102_0021.head,306424703.0,2009-09-16 13:58:23.000,306428303.0
22,3600.0,112500102_0022.head,306428304.0,2009-09-16 14:58:24.000,306431904.0
23,3600.0,112500102_0023.head,306431905.0,2009-09-16 15:58:25.000,306435505.0
24,3600.0,112500102_0024.head,306435507.0,2009-09-16 16:58:27.000,306439107.0
25,2698.0,112500102_0025.head,306439108.0,2009-09-16 17:58:28.000,306441806.0
26,3600.0,112501102_0000.head,306441880.0,2009-09-16 18:44:40.000,306445480.0
27,3600.0,112501102_0001.head,306445481.0,2009-09-16 19:44:41.000,306449081.0
28,3600.0,112501102_0002.head,306449082.0,2009-09-16 20:44:42.000,306452682.0
29,3600.0,112501102_0003.head,306452683.0,2009-09-16 21:44:43.000,306456283.0
30,3600.0,112501102_0004.head,306456284.0,2009-09-16 22:44:44.000,306459884.0
31,3600.0,112501102_0005.head,306459886.0,2009-09-16 23:44:46.000,306463486.0
32,3600.0,112501102_0006.head,306463487.0,2009-09-17 00:44:47.000,306467087.0
33,3600.0,112501102_0007.head,306467088.0,2009-09-17 01:44:48.000,306470688.0
34,3600.0,112501102_0008.head,306470689.0,2009-09-17 02:44:49.000,306474289.0
35,3600.0,112501102_0009.head,306474289.0,2009-09-17 03:44:49.000,306477889.0
36,3600.0,112501102_0010.head,306477890.0,2009-09-17 04:44:50.000,306481490.0
37,3129.0,112501102_0011.head,306481492.0,2009-09-17 05:44:52.000,306484621.0
38,3600.0,112501102_0012.head,306484924.0,2009-09-17 06:42:04.000,306488524.0
39,3600.0,112501102_0013.head,306488526.0,2009-09-17 07:42:06.000,306492126.0
40,3600.0,112501102_0014.head,306492126.0,2009-09-17 08:42:06.000,306495726.0
41,3600.0,112501102_0015.head,306495728.0,2009-09-17 09:42:08.000,306499328.0
42,998.0,112501102_0016.head,306499329.0,2009-09-17 10:42:09.000,306500327.0
43,3600.0,112502102_0000.head,306505744.0,2009-09-17 12:29:04.000,306509344.0
