,DurationSec,HeaderFname,StartSec,StartStr,StopSec
0,3600.0,107700102_0000.head,281561310.0,2008-12-02 19:28:30.000,281564910.0
1,3600.0,107700102_0001.head,281564911.0,2008-12-02 20:28:31.000,281568511.0
2,3600.0,107700102_0002.head,281568512.0,2008-12-02 21:28:32.000,281572112.0
3,3600.0,107700102_0003.head,281572113.0,2008-12-02 22:28:33.000,281575713.0
4,3600.0,107700102_0004.head,281575714.0,2008-12-02 23:28:34.000,281579314.0
5,3600.0,107700102_0005.head,281579315.0,2008-12-03 00:28:35.000,281582915.0
6,3600.0,107700102_0006.head,281582916.0,2008-12-03 01:28:36.000,281586516.0
7,3600.0,107700102_0007.head,281586517.0,2008-12-03 02:28:37.000,281590117.0
8,3600.0,107700102_0008.head,281590118.0,2008-12-03 03:28:38.000,281593718.0
9,3600.0,107700102_0009.head,281593719.0,2008-12-03 04:28:39.000,281597319.0
10,3600.0,107700102_0010.head,281597320.0,2008-12-03 05:28:40.000,281600920.0
11,761.0,107700102_0011.head,281600921.0,2008-12-03 06:28:41.000,281601682.0
12,3502.0,107700102_0012.head,281601894.0,2008-12-03 06:44:54.000,281605396.0
13,3600.0,107700102_0013.head,281611504.0,2008-12-03 09:25:04.000,281615104.0
14,3600.0,107700102_0014.head,281615105.0,2008-12-03 10:25:05.000,281618705.0
15,3600.0,107700102_0015.head,281618706.0,2008-12-03 11:25:06.000,281622306.0
16,3600.0,107700102_0016.head,281622307.0,2008-12-03 12:25:07.000,281625907.0
17,3600.0,107700102_0017.head,281625908.0,2008-12-03 13:25:08.000,281629508.0
18,3600.0,107700102_0018.head,281629509.0,2008-12-03 14:25:09.000,281633109.0
19,3600.0,107700102_0019.head,281633110.0,2008-12-03 15:25:10.000,281636710.0
20,3600.0,107700102_0020.head,281636711.0,2008-12-03 16:25:11.000,281640311.0
21,2561.0,107700102_0021.head,281640312.0,2008-12-03 17:25:12.000,281642873.0
22,3600.0,107701102_0000.head,281642912.0,2008-12-03 18:08:32.000,281646512.0
23,3600.0,107701102_0001.head,281646513.0,2008-12-03 19:08:33.000,281650113.0
24,3600.0,107701102_0002.head,281650114.0,2008-12-03 20:08:34.000,281653714.0
25,3600.0,107701102_0003.head,281653715.0,2008-12-03 21:08:35.000,281657315.0
26,3600.0,107701102_0004.head,281657316.0,2008-12-03 22:08:36.000,281660916.0
27,3600.0,107701102_0005.head,281660917.0,2008-12-03 23:08:37.000,281664517.0
28,3600.0,107701102_0006.head,281664518.0,2008-12-04 00:08:38.000,281668118.0
29,3600.0,107701102_0007.head,281668119.0,2008-12-04 01:08:39.000,281671719.0
30,3600.0,107701102_0008.head,281671720.0,2008-12-04 02:08:40.000,281675320.0
31,3600.0,107701102_0009.head,281675321.0,2008-12-04 03:08:41.000,281678921.0
32,3600.0,107701102_0010.head,281678922.0,2008-12-04 04:08:42.000,281682522.0
33,3600.0,107701102_0011.head,281682523.0,2008-12-04 05:08:43.000,281686123.0
34,1911.0,107701102_0012.head,281686124.0,2008-12-04 06:08:44.000,281688035.0
35,3600.0,107701102_0013.head,281688356.0,2008-12-04 06:45:56.000,281691956.0
36,3600.0,107701102_0014.head,281691957.0,2008-12-04 07:45:57.000,281695557.0
37,3600.0,107701102_0015.head,281695558.0,2008-12-04 08:45:58.000,281699158.0
38,3600.0,107701102_0016.head,281699159.0,2008-12-04 09:45:59.000,281702759.0
39,3600.0,107701102_0017.head,281702760.0,2008-12-04 10:46:00.000,281706360.0
40,3600.0,107701102_0018.head,281706361.0,2008-12-04 11:46:01.000,281709961.0
41,3600.0,107701102_0019.head,281709962.0,2008-12-04 12:46:02.000,281713562.0
42,3600.0,107701102_0020.head,281713563.0,2008-12-04 13:46:03.000,281717163.0
43,3600.0,107701102_0021.head,281717164.0,2008-12-04 14:46:04.000,281720764.0
44,3600.0,107701102_0022.head,281720765.0,2008-12-04 15:46:05.000,281724365.0
45,3600.0,107701102_0023.head,281724366.0,2008-12-04 16:46:06.000,281727966.0
46,3600.0,107701102_0024.head,281727967.0,2008-12-04 17:46:07.000,281731567.0
47,3600.0,107701102_0025.head,281731568.0,2008-12-04 18:46:08.000,281735168.0
48,3600.0,107701102_0026.head,281735169.0,2008-12-04 19:46:09.000,281738769.0
49,3600.0,107701102_0027.head,281738770.0,2008-12-04 20:46:10.000,281742370.0
50,3600.0,107701102_0028.head,281742371.0,2008-12-04 21:46:11.000,281745971.0
51,3600.0,107701102_0029.head,281745972.0,2008-12-04 22:46:12.000,281749572.0
