,DurationSec,HeaderFname,StartSec,StartStr,StopSec
0,3600.0,56500102_0000.head,195068770.0,2006-03-07 17:46:10.000,195072370.0
1,3600.0,56500102_0001.head,195072370.0,2006-03-07 18:46:10.000,195075970.0
2,3600.0,56500102_0002.head,195075970.0,2006-03-07 19:46:10.000,195079570.0
3,3600.0,56500102_0003.head,195079570.0,2006-03-07 20:46:10.000,195083170.0
4,3600.0,56500102_0004.head,195083171.0,2006-03-07 21:46:11.000,195086771.0
5,3600.0,56500102_0005.head,195086771.0,2006-03-07 22:46:11.000,195090371.0
6,3600.0,56500102_0006.head,195090371.0,2006-03-07 23:46:11.000,195093971.0
7,3600.0,56500102_0007.head,195093971.0,2006-03-08 00:46:11.000,195097571.0
8,3600.0,56500102_0008.head,195097571.0,2006-03-08 01:46:11.000,195101171.0
9,3600.0,56500102_0009.head,195101172.0,2006-03-08 02:46:12.000,195104772.0
10,3600.0,56500102_0010.head,195104772.0,2006-03-08 03:46:12.000,195108372.0
11,3600.0,56500102_0011.head,195108372.0,2006-03-08 04:46:12.000,195111972.0
12,3600.0,56500102_0012.head,195111972.0,2006-03-08 05:46:12.000,195115572.0
13,3600.0,56500102_0013.head,195115572.0,2006-03-08 06:46:12.000,195119172.0
14,625.0,56500102_0014.head,195119172.0,2006-03-08 07:46:12.000,195119797.0
15,3600.0,56500102_0015.head,195119982.0,2006-03-08 07:59:42.000,195123582.0
16,3600.0,56500102_0016.head,195123582.0,2006-03-08 08:59:42.000,195127182.0
17,3600.0,56500102_0017.head,195127183.0,2006-03-08 09:59:43.000,195130783.0
18,3600.0,56500102_0018.head,195130783.0,2006-03-08 10:59:43.000,195134383.0
19,3600.0,56500102_0019.head,195134383.0,2006-03-08 11:59:43.000,195137983.0
20,2675.0,56500102_0020.head,195137983.0,2006-03-08 12:59:43.000,195140658.0
21,3600.0,56500102_0022.head,195148081.0,2006-03-08 15:48:01.000,195151681.0
