,DurationSec,HeaderFname,StartSec,StartStr,StopSec
0,3600.0,92200102_0000.head,274213365.0,2008-09-08 18:22:45.000,274216965.0
1,3600.0,92200102_0001.head,274216966.0,2008-09-08 19:22:46.000,274220566.0
2,3600.0,92200102_0002.head,274220567.0,2008-09-08 20:22:47.000,274224167.0
3,3600.0,92200102_0003.head,274224168.0,2008-09-08 21:22:48.000,274227768.0
4,3600.0,92200102_0004.head,274227770.0,2008-09-08 22:22:50.000,274231370.0
5,3600.0,92200102_0005.head,274231370.0,2008-09-08 23:22:50.000,274234970.0
6,3600.0,92200102_0006.head,274234971.0,2008-09-09 00:22:51.000,274238571.0
7,3600.0,92200102_0007.head,274238572.0,2008-09-09 01:22:52.000,274242172.0
8,3600.0,92200102_0008.head,274242174.0,2008-09-09 02:22:54.000,274245774.0
9,3600.0,92200102_0009.head,274245775.0,2008-09-09 03:22:55.000,274249375.0
10,3600.0,92200102_0010.head,274249376.0,2008-09-09 04:22:56.000,274252976.0
11,3600.0,92200102_0011.head,274252977.0,2008-09-09 05:22:57.000,274256577.0
12,3600.0,92200102_0012.head,274256578.0,2008-09-09 06:22:58.000,274260178.0
13,1602.0,92200102_0013.head,274260179.0,2008-09-09 07:22:59.000,274261781.0
14,3600.0,92200102_0014.head,274268711.0,2008-09-09 09:45:11.000,274272311.0
15,3600.0,92200102_0015.head,274272312.0,2008-09-09 10:45:12.000,274275912.0
16,3600.0,92200102_0016.head,274276228.0,2008-09-09 11:50:28.000,274279828.0
17,3600.0,92200102_0017.head,274279830.0,2008-09-09 12:50:30.000,274283430.0
18,3600.0,92200102_0018.head,274283431.0,2008-09-09 13:50:31.000,274287031.0
19,3600.0,92200102_0019.head,274287032.0,2008-09-09 14:50:32.000,274290632.0
20,3600.0,92200102_0020.head,274290633.0,2008-09-09 15:50:33.000,274294233.0
21,3600.0,92200102_0021.head,274294234.0,2008-09-09 16:50:34.000,274297834.0
22,3600.0,92200102_0022.head,274297835.0,2008-09-09 17:50:35.000,274301435.0
23,3600.0,92200102_0023.head,274301436.0,2008-09-09 18:50:36.000,274305036.0
24,3600.0,92200102_0024.head,274305038.0,2008-09-09 19:50:38.000,274308638.0
25,3600.0,92200102_0025.head,274308639.0,2008-09-09 20:50:39.000,274312239.0
26,3600.0,92200102_0026.head,274312240.0,2008-09-09 21:50:40.000,274315840.0
27,3600.0,92200102_0027.head,274315840.0,2008-09-09 22:50:40.000,274319440.0
28,3600.0,92200102_0028.head,274319442.0,2008-09-09 23:50:42.000,274323042.0
29,3600.0,92200102_0029.head,274323043.0,2008-09-10 00:50:43.000,274326643.0
30,3600.0,92200102_0030.head,274326644.0,2008-09-10 01:50:44.000,274330244.0
31,3600.0,92200102_0031.head,274330245.0,2008-09-10 02:50:45.000,274333845.0
32,3600.0,92200102_0032.head,274333846.0,2008-09-10 03:50:46.000,274337446.0
33,3600.0,92200102_0033.head,274337447.0,2008-09-10 04:50:47.000,274341047.0
34,2867.0,92200102_0034.head,274341049.0,2008-09-10 05:50:49.000,274343916.0
35,3600.0,92200102_0035.head,274344131.0,2008-09-10 06:42:11.000,274347731.0
36,3600.0,92200102_0036.head,274347732.0,2008-09-10 07:42:12.000,274351332.0
37,3600.0,92200102_0037.head,274351333.0,2008-09-10 08:42:13.000,274354933.0
38,3600.0,92200102_0038.head,274354934.0,2008-09-10 09:42:14.000,274358534.0
39,3600.0,92200102_0039.head,274358535.0,2008-09-10 10:42:15.000,274362135.0
40,3600.0,92200102_0040.head,274362136.0,2008-09-10 11:42:16.000,274365736.0
41,3600.0,92200102_0041.head,274365738.0,2008-09-10 12:42:18.000,274369338.0
42,3600.0,92200102_0042.head,274369338.0,2008-09-10 13:42:18.000,274372938.0
43,3600.0,92200102_0043.head,274372939.0,2008-09-10 14:42:19.000,274376539.0
44,3600.0,92200102_0044.head,274376540.0,2008-09-10 15:42:20.000,274380140.0
45,3600.0,92200102_0045.head,274380141.0,2008-09-10 16:42:21.000,274383741.0
46,3600.0,92200102_0046.head,274383742.0,2008-09-10 17:42:22.000,274387342.0
47,3600.0,92200102_0047.head,274387343.0,2008-09-10 18:42:23.000,274390943.0
48,3600.0,92200102_0048.head,274390944.0,2008-09-10 19:42:24.000,274394544.0
49,3600.0,92200102_0049.head,274394545.0,2008-09-10 20:42:25.000,274398145.0
50,3600.0,92200102_0050.head,274398146.0,2008-09-10 21:42:26.000,274401746.0
51,3600.0,92200102_0051.head,274401746.0,2008-09-10 22:42:26.000,274405346.0
52,3600.0,92200102_0052.head,274405348.0,2008-09-10 23:42:28.000,274408948.0
53,3600.0,92200102_0053.head,274408949.0,2008-09-11 00:42:29.000,274412549.0
54,3600.0,92200102_0054.head,274412550.0,2008-09-11 01:42:30.000,274416150.0
55,3600.0,92200102_0055.head,274416151.0,2008-09-11 02:42:31.000,274419751.0
56,3600.0,92200102_0056.head,274419752.0,2008-09-11 03:42:32.000,274423352.0
57,3600.0,92200102_0057.head,274423353.0,2008-09-11 04:42:33.000,274426953.0
58,3600.0,92200102_0058.head,274426954.0,2008-09-11 05:42:34.000,274430554.0
59,255.0,92200102_0059.head,274430555.0,2008-09-11 06:42:35.000,274430810.0
60,3600.0,92200102_0060.head,274431009.0,2008-09-11 06:50:09.000,274434609.0
61,3600.0,92200102_0061.head,274434611.0,2008-09-11 07:50:11.000,274438211.0
62,3600.0,92200102_0062.head,274438211.0,2008-09-11 08:50:11.000,274441811.0
63,3600.0,92200102_0063.head,274441813.0,2008-09-11 09:50:13.000,274445413.0
64,3600.0,92200102_0064.head,274445414.0,2008-09-11 10:50:14.000,274449014.0
65,3600.0,92200102_0065.head,274449015.0,2008-09-11 11:50:15.000,274452615.0
66,3600.0,92200102_0066.head,274452616.0,2008-09-11 12:50:16.000,274456216.0
67,3600.0,92200102_0067.head,274456218.0,2008-09-11 13:50:18.000,274459818.0
68,3600.0,92200102_0068.head,274459819.0,2008-09-11 14:50:19.000,274463419.0
69,3600.0,92200102_0069.head,274463420.0,2008-09-11 15:50:20.000,274467020.0
70,3600.0,92200102_0070.head,274467022.0,2008-09-11 16:50:22.000,274470622.0
71,3600.0,92200102_0071.head,274470622.0,2008-09-11 17:50:22.000,274474222.0
72,3600.0,92200102_0072.head,274474223.0,2008-09-11 18:50:23.000,274477823.0
73,3600.0,92200102_0073.head,274477824.0,2008-09-11 19:50:24.000,274481424.0
74,3600.0,92200102_0074.head,274481425.0,2008-09-11 20:50:25.000,274485025.0
75,3600.0,92200102_0075.head,274485026.0,2008-09-11 21:50:26.000,274488626.0
76,3600.0,92200102_0076.head,274488627.0,2008-09-11 22:50:27.000,274492227.0
77,3600.0,92200102_0077.head,274492228.0,2008-09-11 23:50:28.000,274495828.0
78,3600.0,92200102_0078.head,274495829.0,2008-09-12 00:50:29.000,274499429.0
79,3600.0,92200102_0079.head,274499430.0,2008-09-12 01:50:30.000,274503030.0
80,3600.0,92200102_0080.head,274503031.0,2008-09-12 02:50:31.000,274506631.0
81,3600.0,92200102_0081.head,274506632.0,2008-09-12 03:50:32.000,274510232.0
82,3600.0,92200102_0082.head,274510233.0,2008-09-12 04:50:33.000,274513833.0
83,3119.0,92200102_0083.head,274513834.0,2008-09-12 05:50:34.000,274516953.0
84,3600.0,92200102_0084.head,274517147.0,2008-09-12 06:45:47.000,274520747.0
85,3600.0,92200102_0085.head,274520749.0,2008-09-12 07:45:49.000,274524349.0
86,3600.0,92200102_0086.head,274524350.0,2008-09-12 08:45:50.000,274527950.0
87,3600.0,92200102_0087.head,274527951.0,2008-09-12 09:45:51.000,274531551.0
88,3600.0,92200102_0088.head,274531552.0,2008-09-12 10:45:52.000,274535152.0
89,479.0,92200102_0089.head,274535152.0,2008-09-12 11:45:52.000,274535631.0
90,3600.0,92201102_0000.head,274542085.0,2008-09-12 13:41:25.000,274545685.0
91,3600.0,92201102_0001.head,274545687.0,2008-09-12 14:41:27.000,274549287.0
92,3600.0,92201102_0002.head,274549289.0,2008-09-12 15:41:29.000,274552889.0
93,3600.0,92201102_0003.head,274552890.0,2008-09-12 16:41:30.000,274556490.0
94,3600.0,92201102_0004.head,274556491.0,2008-09-12 17:41:31.000,274560091.0
95,3600.0,92201102_0005.head,274560092.0,2008-09-12 18:41:32.000,274563692.0
96,3600.0,92201102_0006.head,274563693.0,2008-09-12 19:41:33.000,274567293.0
97,3600.0,92201102_0007.head,274567294.0,2008-09-12 20:41:34.000,274570894.0
98,3600.0,92201102_0008.head,274570895.0,2008-09-12 21:41:35.000,274574495.0
99,3600.0,92201102_0009.head,274574496.0,2008-09-12 22:41:36.000,274578096.0
100,3600.0,92201102_0010.head,274578097.0,2008-09-12 23:41:37.000,274581697.0
101,3600.0,92201102_0011.head,274581698.0,2008-09-13 00:41:38.000,274585298.0
102,3600.0,92201102_0012.head,274585300.0,2008-09-13 01:41:40.000,274588900.0
103,3600.0,92201102_0013.head,274588901.0,2008-09-13 02:41:41.000,274592501.0
104,3600.0,92201102_0014.head,274592502.0,2008-09-13 03:41:42.000,274596102.0
105,3600.0,92201102_0015.head,274596104.0,2008-09-13 04:41:44.000,274599704.0
106,3600.0,92201102_0016.head,274599705.0,2008-09-13 05:41:45.000,274603305.0
107,3600.0,92201102_0017.head,274603307.0,2008-09-13 06:41:47.000,274606907.0
108,895.0,92201102_0018.head,274606908.0,2008-09-13 07:41:48.000,274607803.0
109,3600.0,92201102_0019.head,274607885.0,2008-09-13 07:58:05.000,274611485.0
110,3600.0,92201102_0020.head,274611485.0,2008-09-13 08:58:05.000,274615085.0
111,3600.0,92201102_0021.head,274615087.0,2008-09-13 09:58:07.000,274618687.0
112,3600.0,92201102_0022.head,274618688.0,2008-09-13 10:58:08.000,274622288.0
113,3600.0,92201102_0023.head,274622289.0,2008-09-13 11:58:09.000,274625889.0
