,DurationSec,HeaderFname,StartSec,StartStr,StopSec
0,3600.0,25300102_0000.head,132686259.0,2004-03-15 17:17:39.000,132689859.0
1,3600.0,25300102_0001.head,132689875.0,2004-03-15 18:17:55.000,132693475.0
2,3600.0,25300102_0002.head,132693476.0,2004-03-15 19:17:56.000,132697076.0
3,3600.0,25300102_0003.head,132697076.0,2004-03-15 20:17:56.000,132700676.0
4,3600.0,25300102_0004.head,132700677.0,2004-03-15 21:17:57.000,132704277.0
5,3600.0,25300102_0005.head,132704278.0,2004-03-15 22:17:58.000,132707878.0
6,3600.0,25300102_0006.head,132707878.0,2004-03-15 23:17:58.000,132711478.0
7,3600.0,25300102_0007.head,132711479.0,2004-03-16 00:17:59.000,132715079.0
8,3600.0,25300102_0008.head,132715080.0,2004-03-16 01:18:00.000,132718680.0
9,3600.0,25300102_0009.head,132718680.0,2004-03-16 02:18:00.000,132722280.0
10,3600.0,25300102_0010.head,132722281.0,2004-03-16 03:18:01.000,132725881.0
11,3600.0,25300102_0011.head,132725881.0,2004-03-16 04:18:01.000,132729481.0
12,3600.0,25300102_0012.head,132729482.0,2004-03-16 05:18:02.000,132733082.0
13,3600.0,25300102_0013.head,132733083.0,2004-03-16 06:18:03.000,132736683.0
14,2330.0,25300102_0014.head,132736683.0,2004-03-16 07:18:03.000,132739013.0
15,3600.0,25300102_0015.head,132739071.0,2004-03-16 07:57:51.000,132742671.0
16,3600.0,25300102_0016.head,132742671.0,2004-03-16 08:57:51.000,132746271.0
17,3600.0,25300102_0017.head,132746271.0,2004-03-16 09:57:51.000,132749871.0
18,3600.0,25300102_0018.head,132749871.0,2004-03-16 10:57:51.000,132753471.0
19,3600.0,25300102_0019.head,132753472.0,2004-03-16 11:57:52.000,132757072.0
20,79.0,25300102_0020.head,132757072.0,2004-03-16 12:57:52.000,132757151.0
21,3600.0,25300102_0021.head,132763541.0,2004-03-16 14:45:41.000,132767141.0
22,3600.0,25300102_0022.head,132767141.0,2004-03-16 15:45:41.000,132770741.0
23,3600.0,25300102_0023.head,132770742.0,2004-03-16 16:45:42.000,132774342.0
24,3600.0,25300102_0024.head,132774343.0,2004-03-16 17:45:43.000,132777943.0
25,3600.0,25300102_0025.head,132777943.0,2004-03-16 18:45:43.000,132781543.0
26,3600.0,25300102_0026.head,132781544.0,2004-03-16 19:45:44.000,132785144.0
27,3600.0,25300102_0027.head,132785144.0,2004-03-16 20:45:44.000,132788744.0
28,3600.0,25300102_0028.head,132788745.0,2004-03-16 21:45:45.000,132792345.0
29,3600.0,25300102_0029.head,132792345.0,2004-03-16 22:45:45.000,132795945.0
30,3600.0,25300102_0030.head,132795946.0,2004-03-16 23:45:46.000,132799546.0
31,3600.0,25300102_0031.head,132799546.0,2004-03-17 00:45:46.000,132803146.0
32,3600.0,25300102_0032.head,132803147.0,2004-03-17 01:45:47.000,132806747.0
33,3600.0,25300102_0033.head,132806748.0,2004-03-17 02:45:48.000,132810348.0
34,3600.0,25300102_0034.head,132810348.0,2004-03-17 03:45:48.000,132813948.0
35,3600.0,25300102_0035.head,132813949.0,2004-03-17 04:45:49.000,132817549.0
36,3600.0,25300102_0036.head,132817550.0,2004-03-17 05:45:50.000,132821150.0
37,3600.0,25300102_0037.head,132821151.0,2004-03-17 06:45:51.000,132824751.0
38,836.0,25300102_0038.head,132824751.0,2004-03-17 07:45:51.000,132825587.0
39,3600.0,25300102_0039.head,132825620.0,2004-03-17 08:00:20.000,132829220.0
40,3600.0,25300102_0040.head,132829220.0,2004-03-17 09:00:20.000,132832820.0
41,3600.0,25300102_0041.head,132832821.0,2004-03-17 10:00:21.000,132836421.0
42,3600.0,25300102_0042.head,132836421.0,2004-03-17 11:00:21.000,132840021.0
43,3600.0,25300102_0043.head,132840021.0,2004-03-17 12:00:21.000,132843621.0
44,3600.0,25300102_0044.head,132843621.0,2004-03-17 13:00:21.000,132847221.0
45,3600.0,25300102_0045.head,132847221.0,2004-03-17 14:00:21.000,132850821.0
46,3600.0,25300102_0046.head,132850822.0,2004-03-17 15:00:22.000,132854422.0
47,3600.0,25300102_0047.head,132854422.0,2004-03-17 16:00:22.000,132858022.0
48,3600.0,25300102_0048.head,132858023.0,2004-03-17 17:00:23.000,132861623.0
49,3600.0,25300102_0049.head,132861624.0,2004-03-17 18:00:24.000,132865224.0
50,3600.0,25300102_0050.head,132865224.0,2004-03-17 19:00:24.000,132868824.0
51,3600.0,25300102_0051.head,132868824.0,2004-03-17 20:00:24.000,132872424.0
52,3600.0,25300102_0052.head,132872425.0,2004-03-17 21:00:25.000,132876025.0
53,3600.0,25300102_0053.head,132876026.0,2004-03-17 22:00:26.000,132879626.0
54,3600.0,25300102_0054.head,132879627.0,2004-03-17 23:00:27.000,132883227.0
55,3600.0,25300102_0055.head,132883227.0,2004-03-18 00:00:27.000,132886827.0
56,3600.0,25300102_0056.head,132886828.0,2004-03-18 01:00:28.000,132890428.0
57,3600.0,25300102_0057.head,132890429.0,2004-03-18 02:00:29.000,132894029.0
58,3600.0,25300102_0058.head,132894029.0,2004-03-18 03:00:29.000,132897629.0
59,3600.0,25300102_0059.head,132897630.0,2004-03-18 04:00:30.000,132901230.0
60,3600.0,25300102_0060.head,132901231.0,2004-03-18 05:00:31.000,132904831.0
61,3600.0,25300102_0061.head,132904831.0,2004-03-18 06:00:31.000,132908431.0
62,3600.0,25300102_0062.head,132908432.0,2004-03-18 07:00:32.000,132912032.0
63,177.0,25300102_0063.head,132912033.0,2004-03-18 08:00:33.000,132912210.0
64,3600.0,25300102_0064.head,132912230.0,2004-03-18 08:03:50.000,132915830.0
65,3600.0,25300102_0065.head,132915831.0,2004-03-18 09:03:51.000,132919431.0
66,3600.0,25300102_0066.head,132919432.0,2004-03-18 10:03:52.000,132923032.0
67,1548.0,25300102_0067.head,132923032.0,2004-03-18 11:03:52.000,132924580.0
68,3600.0,25301102_0000.head,132925167.0,2004-03-18 11:39:27.000,132928767.0
69,3600.0,25301102_0001.head,132928768.0,2004-03-18 12:39:28.000,132932368.0
70,3600.0,25301102_0002.head,132932368.0,2004-03-18 13:39:28.000,132935968.0
71,3600.0,25301102_0003.head,132935969.0,2004-03-18 14:39:29.000,132939569.0
72,3600.0,25301102_0004.head,132939569.0,2004-03-18 15:39:29.000,132943169.0
73,3600.0,25301102_0005.head,132943169.0,2004-03-18 16:39:29.000,132946769.0
74,3600.0,25301102_0006.head,132946770.0,2004-03-18 17:39:30.000,132950370.0
75,3600.0,25301102_0007.head,132950371.0,2004-03-18 18:39:31.000,132953971.0
76,3600.0,25301102_0008.head,132953971.0,2004-03-18 19:39:31.000,132957571.0
77,3600.0,25301102_0009.head,132957572.0,2004-03-18 20:39:32.000,132961172.0
78,3600.0,25301102_0010.head,132961172.0,2004-03-18 21:39:32.000,132964772.0
79,3600.0,25301102_0011.head,132964772.0,2004-03-18 22:39:32.000,132968372.0
80,3600.0,25301102_0012.head,132968372.0,2004-03-18 23:39:32.000,132971972.0
81,3600.0,25301102_0013.head,132971974.0,2004-03-19 00:39:34.000,132975574.0
82,3600.0,25301102_0014.head,132975574.0,2004-03-19 01:39:34.000,132979174.0
83,3600.0,25301102_0015.head,132979175.0,2004-03-19 02:39:35.000,132982775.0
84,3600.0,25301102_0016.head,132982776.0,2004-03-19 03:39:36.000,132986376.0
85,3600.0,25301102_0017.head,132986376.0,2004-03-19 04:39:36.000,132989976.0
86,3600.0,25301102_0018.head,132989976.0,2004-03-19 05:39:36.000,132993576.0
87,3600.0,25301102_0019.head,132993577.0,2004-03-19 06:39:37.000,132997177.0
88,1163.0,25301102_0020.head,132997178.0,2004-03-19 07:39:38.000,132998341.0
89,3600.0,25301102_0021.head,132998383.0,2004-03-19 07:59:43.000,133001983.0
90,3600.0,25301102_0022.head,133001984.0,2004-03-19 08:59:44.000,133005584.0
91,3600.0,25301102_0023.head,133005585.0,2004-03-19 09:59:45.000,133009185.0
92,3600.0,25301102_0024.head,133009186.0,2004-03-19 10:59:46.000,133012786.0
93,3600.0,25301102_0025.head,133012786.0,2004-03-19 11:59:46.000,133016386.0
94,3600.0,25301102_0026.head,133016387.0,2004-03-19 12:59:47.000,133019987.0
95,3600.0,25301102_0027.head,133019988.0,2004-03-19 13:59:48.000,133023588.0
96,3600.0,25301102_0028.head,133023588.0,2004-03-19 14:59:48.000,133027188.0
97,3600.0,25301102_0029.head,133027189.0,2004-03-19 15:59:49.000,133030789.0
98,3600.0,25301102_0030.head,133030790.0,2004-03-19 16:59:50.000,133034390.0
99,3600.0,25301102_0031.head,133034390.0,2004-03-19 17:59:50.000,133037990.0
100,3600.0,25301102_0032.head,133037991.0,2004-03-19 18:59:51.000,133041591.0
101,3600.0,25301102_0033.head,133041591.0,2004-03-19 19:59:51.000,133045191.0
102,3600.0,25301102_0034.head,133045191.0,2004-03-19 20:59:51.000,133048791.0
103,3600.0,25301102_0035.head,133048792.0,2004-03-19 21:59:52.000,133052392.0
104,3600.0,25301102_0036.head,133052392.0,2004-03-19 22:59:52.000,133055992.0
105,3600.0,25301102_0037.head,133055993.0,2004-03-19 23:59:53.000,133059593.0
106,3600.0,25301102_0038.head,133059593.0,2004-03-20 00:59:53.000,133063193.0
107,3600.0,25301102_0039.head,133063194.0,2004-03-20 01:59:54.000,133066794.0
108,3600.0,25301102_0040.head,133066795.0,2004-03-20 02:59:55.000,133070395.0
109,3600.0,25301102_0041.head,133070395.0,2004-03-20 03:59:55.000,133073995.0
110,3600.0,25301102_0042.head,133073996.0,2004-03-20 04:59:56.000,133077596.0
111,3600.0,25301102_0043.head,133077597.0,2004-03-20 05:59:57.000,133081197.0
112,3600.0,25301102_0044.head,133081198.0,2004-03-20 06:59:58.000,133084798.0
113,2682.0,25301102_0045.head,133084798.0,2004-03-20 07:59:58.000,133087480.0
114,3600.0,25301102_0046.head,133087501.0,2004-03-20 08:45:01.000,133091101.0
115,3600.0,25301102_0047.head,133091102.0,2004-03-20 09:45:02.000,133094702.0
116,3600.0,25301102_0048.head,133094702.0,2004-03-20 10:45:02.000,133098302.0
117,3600.0,25301102_0049.head,133098302.0,2004-03-20 11:45:02.000,133101902.0
118,3600.0,25301102_0050.head,133101903.0,2004-03-20 12:45:03.000,133105503.0
119,3600.0,25301102_0051.head,133105504.0,2004-03-20 13:45:04.000,133109104.0
120,3600.0,25301102_0052.head,133109104.0,2004-03-20 14:45:04.000,133112704.0
121,3600.0,25301102_0053.head,133112705.0,2004-03-20 15:45:05.000,133116305.0
122,3600.0,25301102_0054.head,133116306.0,2004-03-20 16:45:06.000,133119906.0
123,3600.0,25301102_0055.head,133119907.0,2004-03-20 17:45:07.000,133123507.0
124,3600.0,25301102_0056.head,133123507.0,2004-03-20 18:45:07.000,133127107.0
125,3600.0,25301102_0057.head,133127108.0,2004-03-20 19:45:08.000,133130708.0
126,3600.0,25301102_0058.head,133130709.0,2004-03-20 20:45:09.000,133134309.0
127,3600.0,25301102_0059.head,133134309.0,2004-03-20 21:45:09.000,133137909.0
128,3600.0,25301102_0060.head,133137910.0,2004-03-20 22:45:10.000,133141510.0
129,3600.0,25301102_0061.head,133141511.0,2004-03-20 23:45:11.000,133145111.0
130,3600.0,25301102_0062.head,133145111.0,2004-03-21 00:45:11.000,133148711.0
131,3600.0,25301102_0063.head,133148712.0,2004-03-21 01:45:12.000,133152312.0
132,3600.0,25301102_0064.head,133152313.0,2004-03-21 02:45:13.000,133155913.0
133,3600.0,25301102_0065.head,133155914.0,2004-03-21 03:45:14.000,133159514.0
134,3600.0,25301102_0066.head,133159515.0,2004-03-21 04:45:15.000,133163115.0
135,3600.0,25301102_0067.head,133163115.0,2004-03-21 05:45:15.000,133166715.0
136,3600.0,25301102_0068.head,133166716.0,2004-03-21 06:45:16.000,133170316.0
137,783.0,25301102_0069.head,133170316.0,2004-03-21 07:45:16.000,133171099.0
138,3600.0,25301102_0070.head,133171140.0,2004-03-21 07:59:00.000,133174740.0
139,3600.0,25301102_0071.head,133174741.0,2004-03-21 08:59:01.000,133178341.0
140,3600.0,25301102_0072.head,133178341.0,2004-03-21 09:59:01.000,133181941.0
141,3600.0,25301102_0073.head,133181941.0,2004-03-21 10:59:01.000,133185541.0
142,3600.0,25301102_0074.head,133185542.0,2004-03-21 11:59:02.000,133189142.0
143,3600.0,25301102_0075.head,133189143.0,2004-03-21 12:59:03.000,133192743.0
144,3600.0,25301102_0076.head,133192743.0,2004-03-21 13:59:03.000,133196343.0
145,3600.0,25301102_0077.head,133196344.0,2004-03-21 14:59:04.000,133199944.0
146,3600.0,25301102_0078.head,133199945.0,2004-03-21 15:59:05.000,133203545.0
147,3600.0,25301102_0079.head,133203546.0,2004-03-21 16:59:06.000,133207146.0
148,3600.0,25301102_0080.head,133207147.0,2004-03-21 17:59:07.000,133210747.0
149,3600.0,25301102_0081.head,133210747.0,2004-03-21 18:59:07.000,133214347.0
150,3600.0,25301102_0082.head,133214348.0,2004-03-21 19:59:08.000,133217948.0
151,3600.0,25301102_0083.head,133217948.0,2004-03-21 20:59:08.000,133221548.0
152,3600.0,25301102_0084.head,133221549.0,2004-03-21 21:59:09.000,133225149.0
153,3600.0,25301102_0085.head,133225150.0,2004-03-21 22:59:10.000,133228750.0
154,3600.0,25301102_0086.head,133228750.0,2004-03-21 23:59:10.000,133232350.0
155,3600.0,25301102_0087.head,133232351.0,2004-03-22 00:59:11.000,133235951.0
156,3600.0,25301102_0088.head,133235952.0,2004-03-22 01:59:12.000,133239552.0
157,3600.0,25301102_0089.head,133239553.0,2004-03-22 02:59:13.000,133243153.0
158,3600.0,25301102_0090.head,133243153.0,2004-03-22 03:59:13.000,133246753.0
159,3600.0,25301102_0091.head,133246754.0,2004-03-22 04:59:14.000,133250354.0
160,3600.0,25301102_0092.head,133250354.0,2004-03-22 05:59:14.000,133253954.0
161,3600.0,25301102_0093.head,133253955.0,2004-03-22 06:59:15.000,133257555.0
162,3600.0,25301102_0094.head,133257555.0,2004-03-22 07:59:15.000,133261155.0
163,3600.0,25301102_0095.head,133261157.0,2004-03-22 08:59:17.000,133264757.0
164,3600.0,25301102_0096.head,133264757.0,2004-03-22 09:59:17.000,133268357.0
165,3600.0,25301102_0097.head,133268358.0,2004-03-22 10:59:18.000,133271958.0
166,3600.0,25301102_0098.head,133271958.0,2004-03-22 11:59:18.000,133275558.0
167,3600.0,25301102_0099.head,133275558.0,2004-03-22 12:59:18.000,133279158.0
168,3600.0,25301102_0100.head,133279159.0,2004-03-22 13:59:19.000,133282759.0
169,3600.0,25301102_0101.head,133282760.0,2004-03-22 14:59:20.000,133286360.0
170,3600.0,25301102_0102.head,133286360.0,2004-03-22 15:59:20.000,133289960.0
171,3600.0,25301102_0103.head,133289960.0,2004-03-22 16:59:20.000,133293560.0
172,3600.0,25301102_0104.head,133293561.0,2004-03-22 17:59:21.000,133297161.0
173,3600.0,25301102_0105.head,133297161.0,2004-03-22 18:59:21.000,133300761.0
174,3600.0,25301102_0106.head,133300762.0,2004-03-22 19:59:22.000,133304362.0
175,3600.0,25301102_0107.head,133304363.0,2004-03-22 20:59:23.000,133307963.0
